0.062500,0.062500,0.062500,0.062500,0.062500,0.062500,0.062500,0.062500,0.062500
-1.000000,-0.500000,0.000000,-0.500000,0.500000,0.500000,0.000000,0.500000,1.000000
-0.311965,0.326585,0.039788,1.945344,-1.793422,-1.370289,-0.470903,-1.105575,1.999807
